tweet	label
@user there ' s only one king $EMOJI$	0
@user @user his own fear of white people .	1
@user keep up all you do blair you are an incredible person	0
@user energy independent	0
@user the show must go on ! we must have crazy liberals screaming and throwing a tantrum inside of that courtroom ? if they let these same animals in as they did during the hearings this is just going to be another circus	1
@user @user @user those aren t conservatives those are whackos . the religious zealots that isn t the republican party and we denounce them . do you denounce antifa ?	1
@user an ugly old man trying to make himself relevant again with more lies remember him saying he had a deathbed confession from cia director casey ? never happened according to the bodyguards in that room should not that be enough to question this morons credibility	1
@user @user @user @user @user yes included . smoothing reserve put in place as conservatives knew next year and year after toughest in five year cycle . predictions are proving to be correct .	0
@user @user @user there s a big risk ( for @user @user ) many conservatives will drift and stick to parties like aust conservatives that ll emerge to cater for this growing dissatisfaction .	0
@user beautiful and sexy . . $EMOJI$ $EMOJI$	1
"@user @user i think his character rubbed off on my knight . she is somewhat witty like him , such as when she says i do not need to see you when i can smell you "" to the sith on alderaan . he was a good master . """	0
@user i like him he is cute	0
@user @user sure do miss you sir . i ran hrc lakeland office and tried to get you your old house back . we were all devastated that night . we worked harder than any realtor you ever had for nothing but love . now fighting gun control w our parkland kids . hope lives !	0
@user @user @user what i don t understand is the fact that he s lied about almost everything to do with russians and collusion and still he is president .	0
@user @user on what - platform @user is fundamentally - restoring - america $EMOJI$ $EMOJI$ $EMOJI$ speaker @user will konk - u on ur - lamebrain w / gavel $EMOJI$	0
@user @user @user we skewer sushma swaraj also for treason . we r not inconsistent like u leftists / liberals . take ur bloody poison somewhere else .	1
@user i get what you are saying brent . but auburn had just lost the sec championship game . you know bowl game are a lot of which team actually wants to be there	0
@user hahahaha . . . another maga ! making attorneys get attorneys . . . . . . . . . . . . . guess he does not believe his own innocence . . . . postpone the vote	0
@user @user maybe he is a baker by day . . . . . and sleep at night cuz have to wake up early to open the bakery . . . . .	0
@user i fucking loved that cat i am so sad	0
"fort trump in poland ? ! sounds great to me ! ! another lasting reminder to the left / dems how much the rest of the world hates "" @user maga wwg 1 wga red wave 2018 drain the swamp fort trump """	1
@user no one is mistreating her but you are all mistreating kavanaugh . this man may be innocent but you liberals are jumping on this just because you hate trump . so you all do the right thing and after <number> years it ' s her word against his so there is no contest .	1
@user @user she is !	0
@user @user @user it s not my fault you support gun control	0
@user he s so yesterday	0
@user @user @user @user totally fair . but the times it ' s happened to serena in very important grand slam matches at the same slam . i get why shed be emotional . we are not in her shoes . every match she is expected to win and it ' s clear she ' s not handling her nerves well anymore in these matches .	0
@user now that s the pot calling the kettle black ! liberals are nothing but bullies ! antifa - bullies ! ! ! trump haters - bullies ! ! !	1
"<percent> of the alumni "" standing up for christine blasey kavanaugh did not even know her . . . . and none are witnesses to her "" stories . "" democrats & liberals are just to destroy america . confirm kavanaugh now """	1
@user divine she is	0
on friday the krav maga world lost one of its very best krzysztof szczepanski ( kris ) lost his battle with skin cancer but not without giving it the fight of its life ! ! the world is a worse place without him and he will be sorely missed . rip brother . $EMOJI$ $EMOJI$ oss	0
@user cant say those words ! ! tweeter will come knocking	0
